# stem	class	alternations	source	provenance	target	verdict	impact	forms	blast_radius	evidence	examples
#
# CANDIDATES, NOT ENTRIES. Proposed loan stems mined from Wikidata labels by
# scripts/mine_wikidata_labels.py. Nothing here is applied: the stem inventory is what
# holds the false-positive rate at zero, and it stays hand-reviewed.
#
# Wikidata labels are aligned by construction — one item, a `be` label and a
# `be-tarask` label — so there is no sentence alignment and no similarity threshold
# here, and no bias from either. Wikidata is CC0.
#
# Only differences that are IN SCOPE (differ solely by modelled alternations) and that
# need a stem (l, i, e, g, eu — not bare softness) become candidates.
#
# verdict       what 17M tokens of genuine be-tarask say about the blast radius:
#                 supported  Taraškievica writes the converted form and not the original
#                 refuted    it writes the ORIGINAL — the stem would corrupt real words
#                 unknown    too rare there to say; read the blast radius yourself
#               Weak evidence, treated as weak: an unconverted form on be-tarask looks
#               exactly like a refutation, so `unknown` rejects nothing.
# impact        tokens in data/corpora/frequency_be.tsv this stem would resolve
# forms         how many distinct forms it matches there
# blast_radius  the most frequent of those forms. THIS IS THE REVIEW COLUMN: longest
#               match only protects against a false friend when a native guard already
#               exists, so if a listed form is ordinary Belarusian vocabulary, add the
#               guard in the same pass. A ! marks forms the converter currently leaves
#               alone — those are what would start changing.
# evidence      the counts behind the verdict, so it can be checked rather than believed.
#
# Sorted by verdict, then impact. NOT by impact alone: a short stem matching native
# vocabulary has the largest blast radius by construction, so impact order puts the
# most destructive candidates at the top — `бел` from Бела → Бэла scores 454,828, and
# all of it is беларускі, беларусь, Беларусі. Supported first means the top of this
# file is work worth doing.
кіршнер	loan	e	Wikidata Q40649	derived	кіршнэр	unknown	0	0	-	-	Кіршнер→Кіршнэр
кісінджэр	loan	i	Wikidata Q66107	derived	кісынджэр	unknown	0	0	-	-	Кісінджэр→Кісынджэр
кітчэнер	loan	e	Wikidata Q200166	derived	кітчэнэр	unknown	0	0	-	-	Кітчэнер→Кітчэнэр
кіцберг	loan	e	Wikidata Q376410	derived	кіцбэрг	unknown	0	0	-	-	Кіцберг→Кіцбэрг
кішпельт	loan	e	Wikidata Q1143742	derived	кішпэльт	unknown	0	0	-	-	Кішпельт→Кішпэльт
ла-кандамін	loan	l	Wikidata Q55095	derived	ля-кандамін	unknown	0	0	-	-	Ла-Кандамін→Ля-Кандамін
ла-манш	loan	l	Wikidata Q34640	derived	ля-манш	unknown	0	0	-	-	Ла-Манш→Ля-Манш
ла-рашэль	loan	l	Wikidata Q82185	derived	ля-рашэль	unknown	0	0	-	-	Ла-Рашэль→Ля-Рашэль
ла-серэн	loan	e,l	Wikidata Q14467	derived	ля-сэрэн	unknown	0	0	-	-	Ла-Серэна→Ля-Сэрэна
ла-фуэрс	loan	l	Wikidata Q1049302	derived	ля-фуэрс	unknown	0	0	-	-	Ла-Фуэрса→Ля-Фуэрса
ла-шо-дэ-фон	loan	l	Wikidata Q68124	derived	ля-шо-дэ-фон	unknown	0	0	-	-	Ла-Шо-дэ-Фон→Ля-Шо-дэ-Фон
лаакоан	loan	l	Wikidata Q22878	derived	ляакоан	unknown	0	0	-	-	Лаакоан→Ляакоан
лабары	loan	l	Wikidata Q3501273,Q1281000	derived	лябары	unknown	0	0	-	-	лабарыя→лябарыя Лабарыя→лябарыя
лабатамі	loan	l	Wikidata Q207684	derived	лябатамі	unknown	0	0	-	-	Лабатамія→Лябатамія
лабэ	loan	l	Wikidata Q237098	derived	лябэ	unknown	0	0	-	-	Лабэ→Лябэ
лабізм	loan	l	Wikidata Q187117	derived	лябізм	unknown	0	0	-	-	лабізм→лябізм
лабіялізацы	loan	l	Wikidata Q1147016	derived	лябіялізацы	unknown	0	0	-	-	лабіялізацыя→лябіялізацыя
лаваль	loan	l	Wikidata Q141810,Q760736	derived	ляваль	unknown	0	0	-	-	Лаваль→Ляваль Лаваль→Ляваль
лавін	loan	l	Wikidata Q7935	derived	лявін	unknown	0	0	-	-	Лавіна→лявіна
лагапеды	loan	e,l	Wikidata Q33226	derived	лягапэды	unknown	0	0	-	-	лагапедыя→лягапэдыя
лагард	loan	l	Wikidata Q484605	derived	лягард	unknown	0	0	-	-	Лагард→Лягард
лагун	loan	l	Wikidata Q187223	derived	лягун	unknown	0	0	-	-	Лагуна→лягуна
лагюн	loan	l	Wikidata Q639491	derived	лягюн	unknown	0	0	-	-	Лагюн→Лягюн
ладавік	loan	l	Wikidata Q236853	derived	лядавік	unknown	0	0	-	-	Ладавіка→Лядавіка
ладжэт	loan	l	Wikidata Q1447296	derived	ляджэт	unknown	0	0	-	-	Ладжэта→Ляджэта
лазан	loan	l	Wikidata Q807,Q309456	derived	лязан	unknown	0	0	-	-	Лазана→Лязана Лазана→Лязана
лазер	loan	e	Wikidata Q38867	derived	лазэр	unknown	0	0	-	-	лазер→лазэр
лазерна	loan	e	Wikidata Q7244973	derived	лазэрна	unknown	0	0	-	-	Лазерная→Лазэрная
лак-дэ-ла-от-сюр	loan	l	Wikidata Q1133688	derived	ляк-дэ-ля-от-сюр	unknown	0	0	-	-	Лак-дэ-ла-От-Сюр→Ляк-дэ-ля-От-Сюр
лакадыўскі	loan	l	Wikidata Q1266371	derived	лякадыўскі	unknown	0	0	-	-	Лакадыўскія→Лякадыўскія
лакаматыв	loan	l	Wikidata Q959086	derived	лякаматыв	unknown	0	0	-	-	Лакаматыва→Лякаматыва
лакан	loan	l	Wikidata Q169906	derived	лякан	unknown	0	0	-	-	Лакан→Лякан
лаксальт	loan	l	Wikidata Q6999245	derived	ляксальт	unknown	0	0	-	-	Лаксальт→Ляксальт
лакснес	loan	e,l	Wikidata Q80321	derived	лякснэс	unknown	0	0	-	-	Лакснес→Лякснэс
лактацы	loan	l	Wikidata Q719426	derived	ляктацы	unknown	0	0	-	-	лактацыя→ляктацыя
лактоз	loan	l	Wikidata Q127900	derived	ляктоз	unknown	0	0	-	-	Лактоза→Ляктоза
лактулоз	loan	l	Wikidata Q422689	derived	ляктулёз	unknown	0	0	-	-	Лактулоза→Ляктулёза
лаланд	loan	l	Wikidata Q967936	derived	лялянд	unknown	0	0	-	-	Лаланд→Лялянд
ламарк	loan	l	Wikidata Q82122	derived	лямарк	unknown	0	0	-	-	Ламарк→Лямарк
ламас	loan	l	Wikidata Q193672	derived	лямас	unknown	0	0	-	-	Ламас→Лямас
ламберт	loan	e	Wikidata Q105158	derived	ламбэрт	unknown	0	0	-	-	Ламберт→Ламбэрт
ламбецк	loan	e	Wikidata Q1130666	derived	ламбэцк	unknown	0	0	-	-	Ламбецкі→Ламбэцкі
ламэ	loan	l	Wikidata Q3792	derived	лямэ	unknown	0	0	-	-	Ламэ→Лямэ
ламі	loan	l	Wikidata Q192980,Q6481836	derived	лямі	unknown	0	0	-	-	Ламія→Лямія Ламія→Лямія
ланг	loan	l	Wikidata Q206446	derived	лянг	unknown	0	0	-	-	Ланге→Лянге
лангабард	loan	l	Wikidata Q130900	derived	лянгабард	unknown	0	0	-	-	Лангабарды→лянгабарды
лангуст	loan	l	Wikidata Q1191353	derived	лянгуст	unknown	0	0	-	-	лангусты→лянгусты
лангут	loan	l	Wikidata Q6498762	derived	лянгут	unknown	0	0	-	-	Лангут→Лянгут
лангёй	loan	l	Wikidata Q139398	derived	лянгёй	unknown	0	0	-	-	Лангёй→Лянгёй
ландау	loan	l	Wikidata Q9209330	derived	ляндаў	unknown	0	0	-	-	Ландау→Ляндаў
ландваров	loan	l	Wikidata Q923393	derived	ляндваров	unknown	0	0	-	-	Ландварова→Ляндварова
ландвойт	loan	l	Wikidata Q2398360	derived	ляндвойт	unknown	0	0	-	-	ландвойт→ляндвойт
ландграф	loan	l	Wikidata Q841633	derived	ляндграф	unknown	0	0	-	-	ландграф→ляндграф
ландсбергіс	loan	e	Wikidata Q164582	derived	ландсбэргіс	unknown	0	0	-	-	Ландсбергіс→Ландсбэргіс
ландэсгаўптман	loan	l	Wikidata Q700110	derived	ляндэсгаўптман	unknown	0	0	-	-	ландэсгаўптман→ляндэсгаўптман
ланжэрон	loan	l	Wikidata Q1662372	derived	лянжэрон	unknown	0	0	-	-	Ланжэрон→лянжэрон
ланс	loan	l	Wikidata Q191843	derived	лянс	unknown	0	0	-	-	Ланс→Лянс
лантан	loan	l	Wikidata Q1801	derived	лянтан	unknown	0	0	-	-	Лантан→лянтан
лану	loan	l	Wikidata Q516283	derived	ляну	unknown	0	0	-	-	Лануа→Лянуа
ланус	loan	l	Wikidata Q1622565,Q324589	derived	лянус	unknown	0	0	-	-	Ланус→Лянус Ланус→Лянус
ланіяке	loan	l	Wikidata Q17863945	derived	ляніяке	unknown	0	0	-	-	Ланіякея→Ляніякея
лаперуз	loan	e,l	Wikidata Q294478	derived	ляпэруз	unknown	0	0	-	-	Лаперуз→Ляпэруз
лапеэнрант	loan	e	Wikidata Q181854	derived	лапээнрант	unknown	0	0	-	-	Лапеэнранта→Лапээнранта
лапланды	loan	l	Wikidata Q62132	derived	ляплянды	unknown	0	0	-	-	Лапландыя→Ляпляндыя
ларан	loan	l	Wikidata Q1839,Q1915	derived	ляран	unknown	0	0	-	-	Ларан→Ляран Ларан→Ляран Ларан→Ляран
ларашэт	loan	l	Wikidata Q985397	derived	лярашэт	unknown	0	0	-	-	Ларашэт→Лярашэт
ларвік	loan	l	Wikidata Q156125	derived	лярвік	unknown	0	0	-	-	Ларвік→Лярвік
ларнак	loan	l	Wikidata Q291447,Q171882	derived	лярнак	unknown	0	0	-	-	Ларнака→Лярнака Ларнака→Лярнака
ларс	loan	l	Wikidata Q182397,Q665197	derived	лярс	unknown	0	0	-	-	Ларс→Лярс Ларс→Лярс Ларс→Лярс
ларэтанска	loan	l	Wikidata Q548685	derived	лярэтанска	unknown	0	0	-	-	Ларэтанская→Лярэтанская
лас-вегас	loan	e	Wikidata Q23768	derived	лас-вэгас	unknown	0	0	-	-	Лас-Вегас→Лас-Вэгас
лас-пальмас	loan	l	Wikidata Q11974,Q11979	derived	ляс-пальмас	unknown	0	0	-	-	Лас-Пальмас→Ляс-Пальмас Лас-Пальмас→Ляс-Пальмас
лас-п’едрас	loan	l	Wikidata Q615470	derived	ляс-п’едрас	unknown	0	0	-	-	Лас-П’едрас→Ляс-П’едрас
ласэ	loan	l	Wikidata Q313112	derived	лясэ	unknown	0	0	-	-	Ласэ→Лясэ
латарэ	loan	l	Wikidata Q189409	derived	лятарэ	unknown	0	0	-	-	латарэя→лятарэя
латур	loan	l	Wikidata Q203371	derived	лятур	unknown	0	0	-	-	Латур→Лятур
латэранскі	loan	l	Wikidata Q193270	derived	лятэранскі	unknown	0	0	-	-	Латэранскія→Лятэранскія
лаур	loan	l	Wikidata Q170697,Q57321	derived	ляўр	unknown	0	0	-	-	Лаура→Ляўра Лаура→Ляўра
лафантэн	loan	l	Wikidata Q190894,Q49496	derived	ляфантэн	unknown	0	0	-	-	Лафантэн→Ляфантэн Лафантэн→Ляфантэн
лашэт	loan	l	Wikidata Q78205	derived	ляшэт	unknown	0	0	-	-	Лашэт→Ляшэт
лаік	loan	l	Wikidata Q114859	derived	ляік	unknown	0	0	-	-	Лаік→Ляік
лаўнгёкудль	loan	l	Wikidata Q737657	derived	ляўнгёкудль	unknown	0	0	-	-	Лаўнгёкудль→Ляўнгёкудль
лаўтар	loan	l	Wikidata Q21484126	derived	ляўтар	unknown	0	0	-	-	Лаўтара→Ляўтара
лаўфен-на-некар	loan	e,l	Wikidata Q525720	derived	ляўфэн-на-нэкар	unknown	0	0	-	-	Лаўфен-на-Некары→Ляўфэн-на-Нэкары
левенгаўпт	loan	e	Wikidata Q350346	derived	левэнгаўпт	unknown	0	0	-	-	Левенгаўпт→Левэнгаўпт
леверкузен	loan	e	Wikidata Q2938	derived	левэркузэн	unknown	0	0	-	-	Леверкузен→Левэркузэн
леганес	loan	e	Wikidata Q77433,Q856119	derived	леганэс	unknown	0	0	-	-	Леганес→Леганэс Леганес→Леганэс
леджэр	loan	e	Wikidata Q40572	derived	лэджэр	unknown	0	0	-	-	Леджэр→Лэджэр
ледл	loan	e	Wikidata Q370527	derived	лэдл	unknown	0	0	-	-	Ледлі→Лэдлі
лейтан	loan	e	Wikidata Q317842,Q187989	derived	лэйтан	unknown	0	0	-	-	Лейтан→Лэйтан Лейтан→Лэйтан
лексікаграфі	loan	i	Wikidata Q184524	derived	лексыкаграфі	unknown	0	0	-	-	лексікаграфія→лексыкаграфія
лексікалогі	loan	i,l	Wikidata Q178433	derived	лексыкалёгі	unknown	0	0	-	-	лексікалогія→лексыкалёгія
лексінгтан	loan	i	Wikidata Q49241	derived	лексынгтан	unknown	0	0	-	-	Лексінгтан→Лексынгтан
лембарк	loan	e	Wikidata Q497148	derived	лэмбарк	unknown	0	0	-	-	Лембарк→Лэмбарк
ленд-ліз	loan	e	Wikidata Q207637	derived	лэнд-ліз	unknown	0	0	-	-	Ленд-ліз→лэнд-ліз
лентэхск	loan	e	Wikidata Q2464174	derived	лэнтэхск	unknown	0	0	-	-	Лентэхскі→Лэнтэхскі
лескавац	loan	e	Wikidata Q192606	derived	лэскавац	unknown	0	0	-	-	Лескавац→Лэскавац
лесл	loan	e	Wikidata Q382021,Q82786	derived	лэсьл	unknown	0	0	-	-	Леслі→Лэсьлі Леслі→Лэсьлі
лестэр	loan	e	Wikidata Q83065,Q128604	derived	лэстэр	unknown	0	0	-	-	Лестэр→Лэстэр Лестэр→Лэстэр Лестэр→Лэстэр
лестэршыр	loan	e	Wikidata Q23106	derived	лэстэршыр	unknown	0	0	-	-	Лестэршыр→Лэстэршыр
лешцін	loan	e	Wikidata Q374425	derived	лэшцін	unknown	0	0	-	-	Лешціны→Лэшціны
ловеч	loan	e	Wikidata Q189328	derived	ловэч	unknown	0	0	-	-	Ловеч→Ловэч
лоджы	loan	l	Wikidata Q466544	derived	лёджы	unknown	0	0	-	-	Лоджыя→Лёджыя
лойп	loan	l	Wikidata Q6506926	derived	лёйп	unknown	0	0	-	-	Лойпа→Лёйпа
локерэн	loan	l	Wikidata Q221940	derived	лёкерэн	unknown	0	0	-	-	Локерэн→Лёкерэн
лола	loan	l	Wikidata Q459343,Q242084	derived	лёля	unknown	0	0	-	-	Лола→Лёля Лола→Лёля
лорэнц-каварыянтнасць	loan	l	Wikidata Q1093427	derived	лёрэнц-каварыянтнасьць	unknown	0	0	-	-	Лорэнц-каварыянтнасць→Лёрэнц-каварыянтнасьць
лотар	loan	l	Wikidata Q76323,Q150735	derived	лётар	unknown	0	0	-	-	Лотар→Лётар Лотар→Лётар Лотар→Лётар
луар	loan	l	Wikidata Q1469,Q613884	derived	люар	unknown	0	0	-	-	Луара→Люара Луара→Люара
лубрыкант	loan	l	Wikidata Q942818	derived	любрыкант	unknown	0	0	-	-	лубрыкант→любрыкант
лузіньян	loan	i,l	Wikidata Q294192	derived	люзыньян	unknown	0	0	-	-	Лузіньян→Люзыньян
лузітані	loan	i,l	Wikidata Q188650	derived	люзытані	unknown	0	0	-	-	Лузітанія→Люзытанія
луйтла-дуймун	loan	l	Wikidata Q206928	derived	люйтля-дуймун	unknown	0	0	-	-	Луйтла-Дуймун→Люйтля-Дуймун
лукан	loan	l	Wikidata Q188646,Q1264391	derived	люкан	unknown	0	0	-	-	Лукан→Люкан Луканы→люканы
лукенвальдэ	loan	l	Wikidata Q574146	derived	люкенвальдэ	unknown	0	0	-	-	Лукенвальдэ→Люкенвальдэ
лукрэцы	loan	l	Wikidata Q229432,Q191103	derived	люкрэцы	unknown	0	0	-	-	Лукрэцыя→Люкрэцыя Лукрэцыя→Люкрэцыя
луксор	loan	l	Wikidata Q30797	derived	люксор	unknown	0	0	-	-	Луксор→Люксор
лукіян	loan	l	Wikidata Q177847	derived	люкіян	unknown	0	0	-	-	Лукіян→Люкіян
луле	loan	l	Wikidata Q26268,Q177019	derived	люле	unknown	0	0	-	-	Лулеа→Люлеа Лулеа→Люлеа
лулу	loan	l	Wikidata Q6702952	derived	люлю	unknown	0	0	-	-	Лулуа→Люлюа
лунд	loan	l	Wikidata Q2167	derived	люнд	unknown	0	0	-	-	Лунд→Люнд
лундгрэн	loan	l	Wikidata Q181678	derived	люндгрэн	unknown	0	0	-	-	Лундгрэн→Люндгрэн
лундквіст	loan	l	Wikidata Q1877442	derived	люндквіст	unknown	0	0	-	-	Лундквіст→Люндквіст
лурд	loan	l	Wikidata Q3327	derived	люрд	unknown	0	0	-	-	Лурд→Люрд
лусаіл	loan	l	Wikidata Q935886	derived	лусаіль	unknown	0	0	-	-	Лусаіл→Лусаіль
лусон	loan	l	Wikidata Q125384	derived	люсон	unknown	0	0	-	-	Лусон→Люсон
лучан	loan	l	Wikidata Q37615,Q310813	derived	лючан	unknown	0	0	-	-	Лучана→Лючана Лучана→Лючана
луі-леапольд	loan	l	Wikidata Q715909	derived	люі-леапольд	unknown	0	0	-	-	Луі-Леапольд→Люі-Леапольд
луі-фердынанд	loan	e,l	Wikidata Q151820	derived	люі-фэрдынанд	unknown	0	0	-	-	Луі-Фердынанд→Люі-Фэрдынанд
луізіян	loan	i	Wikidata Q1588	derived	луізыян	unknown	0	0	-	-	Луізіяна→Луізыяна
лыман	loan	l	Wikidata Q2234641	derived	ліман	unknown	0	0	-	-	Лыман→Ліман
лыманск	loan	l	Wikidata Q964916	derived	ліманск	unknown	0	0	-	-	Лыманскі→Ліманскі
лыпавадалынск	loan	l	Wikidata Q2634104	derived	ліпавадалінск	unknown	0	0	-	-	Лыпавадалынскі→Ліпавадалінскі
лыпавэцк	loan	l	Wikidata Q2619247	derived	ліпавецк	unknown	0	0	-	-	Лыпавэцкі→Ліпавецкі
лысычанск	loan	l	Wikidata Q33280	derived	лісічанск	unknown	0	0	-	-	Лысычанск→Лісічанск
льянер	loan	e	Wikidata Q744114	derived	льянэр	unknown	0	0	-	-	Льянера→Льянэра
любек	loan	e	Wikidata Q2843	derived	любэк	unknown	0	0	-	-	Любек→Любэк
людвігсфельдэ	loan	e	Wikidata Q574170	derived	людвігсфэльдэ	unknown	0	0	-	-	Людвігсфельдэ→Людвігсфэльдэ
люмен	loan	e	Wikidata Q484092,Q225602	derived	люмэн	unknown	0	0	-	-	люмен→люмэн Люмен→Люмэн
люмінесцэнтна	loan	e	Wikidata Q182925	derived	люмінэсцэнтна	unknown	0	0	-	-	люмінесцэнтная→люмінэсцэнтная
люнет	loan	e	Wikidata Q89778	derived	люнэт	unknown	0	0	-	-	люнет→люнэт
лямент	loan	e	Wikidata Q456721	derived	лямэнт	unknown	0	0	-	-	Лямент→Лямэнт
лёвен	loan	e	Wikidata Q118958	derived	лёвэн	unknown	0	0	-	-	Лёвен→Лёвэн
лёдэланж	loan	l	Wikidata Q985382	derived	лёдэлянж	unknown	0	0	-	-	Лёдэланж→Лёдэлянж
ліберальна-дэмакратычна	loan	e	Wikidata Q219231,Q2994036	derived	лібэральна-дэмакратычна	unknown	0	0	-	-	Ліберальна-дэмакратычная→Лібэральна-дэмакратычная Ліберальна-дэмакратычная→Лібэральна-дэмакратычная
ліберальны	loan	e	Wikidata Q9624	derived	лібэральны	unknown	0	0	-	-	Ліберальныя→Лібэральныя
лібералізм	loan	e	Wikidata Q6216	derived	лібэралізм	unknown	0	0	-	-	лібералізм→лібэралізм
ліберац	loan	e	Wikidata Q146351	derived	лібэрац	unknown	0	0	-	-	Ліберац→Лібэрац
ліберацк	loan	e	Wikidata Q193266	derived	лібэрацк	unknown	0	0	-	-	Ліберацкі→Лібэрацкі
лібертад	loan	e	Wikidata Q848642	derived	лібэртад	unknown	0	0	-	-	Лібертад→Лібэртад
лібертадорэс	loan	e	Wikidata Q184795	derived	лібэртадорэс	unknown	0	0	-	-	Лібертадорэс→Лібэртадорэс
лібертарыянств	loan	e	Wikidata Q178598	derived	лібэртарыянств	unknown	0	0	-	-	лібертарыянства→лібэртарыянства
ліберы	loan	e	Wikidata Q15646706,Q677846	derived	лібэры	unknown	0	0	-	-	Ліберыі→Лібэрыі Ліберыі→Лібэрыі Ліберыя→Лібэрыя
ліберыйск	loan	e	Wikidata Q242988	derived	лібэрыйск	unknown	0	0	-	-	Ліберыйскі→лібэрыйскі
лібкнехт	loan	e	Wikidata Q3919794,Q75886	derived	лібкнэхт	unknown	0	0	-	-	Лібкнехта→Лібкнэхта Лібкнехт→Лібкнэхт
лівані	loan	i	Wikidata Q849156	derived	ліваны	unknown	0	0	-	-	Лівані→Ліваны
ліла	loan	l	Wikidata Q23880	derived	ліля	unknown	0	0	-	-	Ліла→Ліля
лімбург-на-лан	loan	l	Wikidata Q16026	derived	лімбург-на-лян	unknown	0	0	-	-	Лімбург-на-Лане→Лімбург-на-Ляне
лімейр	loan	e	Wikidata Q841241	derived	лімэйр	unknown	0	0	-	-	Лімейра→Лімэйра
лімерык	loan	e	Wikidata Q133315,Q294883	derived	лімэрык	unknown	0	0	-	-	Лімерык→Лімэрык Лімерык→Лімэрык Лімерык→лімэрык
лімес	loan	e	Wikidata Q146924	derived	лімэс	unknown	0	0	-	-	Лімес→Лімэс
лінамеесконд	loan	e	Wikidata Q1404892	derived	лінамээсконд	unknown	0	0	-	-	Лінамеесконд→Лінамээсконд
лінднер	loan	e	Wikidata Q85806	derived	лінднэр	unknown	0	0	-	-	Лінднер→Лінднэр
ліндсей	loan	e	Wikidata Q275788	derived	ліндсэй	unknown	0	0	-	-	Ліндсей→Ліндсэй
лісітэ	loan	i	Wikidata Q16863	derived	лісытэ	unknown	0	0	-	-	Лісітэя→Лісытэя
літаратурна-мемарыяльн	loan	e	Wikidata Q2487646,Q5224060	derived	літаратурна-мэмарыяльн	unknown	0	0	-	-	Літаратурна-мемарыяльны→Літаратурна-мэмарыяльны літаратурна-мемарыяльны→літаратурна-мэмарыяльны
літасфер	loan	e	Wikidata Q83296	derived	літасфэр	unknown	0	0	-	-	літасфера→літасфэра
маверыкс	loan	e	Wikidata Q132893	derived	мавэрыкс	unknown	0	0	-	-	Маверыкс→Мавэрыкс
маер-ландрут	loan	l	Wikidata Q7013	derived	маер-ляндрут	unknown	0	0	-	-	Маер-Ландрут→Маер-Ляндрут
майтнер	loan	e	Wikidata Q56189	derived	майтнэр	unknown	0	0	-	-	Майтнер→Майтнэр
макдональд	loan	l	Wikidata Q166646	derived	макдоналд	unknown	0	0	-	-	Макдональд→Макдоналд
малочнакансервав	loan	e	Wikidata Q13030452	derived	малочнакансэрвав	unknown	0	0	-	-	малочнакансервавы→малочнакансэрвавы
манеж	loan	e	Wikidata Q605068	derived	манэж	unknown	0	0	-	-	манеж→манэж
манеліг	loan	e	Wikidata Q1341179	derived	манэліг	unknown	0	0	-	-	Манеліг→Манэліг
мантгомер	loan	e	Wikidata Q152025	derived	мантгомэр	unknown	0	0	-	-	Мантгомеры→Мантгомэры
мантэвердз	loan	e	Wikidata Q53068	derived	мантэвэрдз	unknown	0	0	-	-	Мантэвердзі→Мантэвэрдзі
марсельез	loan	e	Wikidata Q4881942	derived	марсэльез	unknown	0	0	-	-	марсельеза→Марсэльеза
марэйнен	loan	e	Wikidata Q719701	derived	марэйнэн	unknown	0	0	-	-	Марэйнен→Марэйнэн
масен	loan	e	Wikidata Q242609	derived	масэн	unknown	0	0	-	-	Масена→Масэна
матлантэ	loan	l	Wikidata Q152327	derived	матлянтэ	unknown	0	0	-	-	Матлантэ→Матлянтэ
машаналенд	loan	e	Wikidata Q457189	derived	машаналэнд	unknown	0	0	-	-	Машаналенд→Машаналэнд
меджык	loan	e	Wikidata Q161337	derived	мэджык	unknown	0	0	-	-	Меджык→Мэджык
медыяш	loan	e	Wikidata Q856790	derived	мэдыяш	unknown	0	0	-	-	Медыяш→Мэдыяш
медэль	loan	e	Wikidata Q329524	derived	мэдэль	unknown	0	0	-	-	Медэль→Мэдэль
меен	loan	e	Wikidata Q128645	derived	мэен	unknown	0	0	-	-	Меен→Мэен
мейн	loan	e	Wikidata Q114703020	derived	мэйн	unknown	0	0	-	-	Мейну→Мэйну
мейнард	loan	e	Wikidata Q9317	derived	мэйнард	unknown	0	0	-	-	Мейнард→Мэйнард
меланшон	loan	e,l	Wikidata Q5829	derived	мэляншон	unknown	0	0	-	-	Меланшон→Мэляншон
мелон	loan	e,l	Wikidata Q451791	derived	мэлён	unknown	0	0	-	-	Мелоні→Мэлёні
мельбурн	loan	e	Wikidata Q109442129	derived	мэльбурн	unknown	0	0	-	-	Мельбурне→Мэльбурне
мельес	loan	e	Wikidata Q152272	derived	мэльес	unknown	0	0	-	-	Мельес→Мэльес
мемарандум	loan	e	Wikidata Q1000658	derived	мэмарандум	unknown	0	0	-	-	мемарандум→мэмарандум
менгельберг	loan	e	Wikidata Q336725	derived	мэнгельбэрг	unknown	0	0	-	-	Менгельберг→Мэнгельбэрг
мендоз	loan	e	Wikidata Q289662	derived	мэндоз	unknown	0	0	-	-	Мендоза→Мэндоза
менез	loan	e	Wikidata Q1923	derived	мэнэз	unknown	0	0	-	-	Менез→Мэнэз
менкэ	loan	e	Wikidata Q13133620	derived	мэнкэ	unknown	0	0	-	-	Менкэ→Мэнкэ
меркатар	loan	e	Wikidata Q26709039,Q6353	derived	мэркатар	unknown	0	0	-	-	Меркатара→Мэркатара Меркатар→Мэркатар
меркель	loan	e	Wikidata Q567	derived	мэркель	unknown	0	0	-	-	Меркель→Мэркель
мерсійск	loan	e	Wikidata Q4019731	derived	мэрсійск	unknown	0	0	-	-	Мерсійскі→Мэрсійскі
мертэнс	loan	e	Wikidata Q11954,Q107112269	derived	мэртэнс	unknown	0	0	-	-	Мертэнс→Мэртэнс Мертэнс→Мэртэнс
мерыдыян	loan	e	Wikidata Q131108	derived	мэрыдыян	unknown	0	0	-	-	мерыдыян→мэрыдыян
мерэт	loan	e	Wikidata Q21622039	derived	мэрэт	unknown	0	0	-	-	Мерэт→Мэрэт
месараш	loan	e	Wikidata Q502970	derived	мэсараш	unknown	0	0	-	-	Месараш→Мэсараш
металургічн	loan	e,l	Wikidata Q3918712	derived	мэталюргічн	unknown	0	0	-	-	металургічны→мэталюргічны
метан	loan	e	Wikidata Q856790	derived	мэтан	unknown	0	0	-	-	Метан→Мэтан
метафарызацы	loan	e	Wikidata Q13133395	derived	мэтафарызацы	unknown	0	0	-	-	метафарызацыя→мэтафарызацыя
метэарытаў	loan	e	Wikidata Q13028720	derived	мэтэарытаў	unknown	0	0	-	-	метэарытаў→мэтэарытаў
меір	loan	e	Wikidata Q42992	derived	мэір	unknown	0	0	-	-	Меір→Мэір
муніціпалітэт	loan	i	Wikidata Q2305733	derived	муніцыпалітэт	unknown	0	0	-	-	муніціпалітэт→муніцыпалітэт
мякярайнен	loan	e	Wikidata Q240663	derived	мякярайнэн	unknown	0	0	-	-	Мякярайнен→Мякярайнэн
мясакансервав	loan	e	Wikidata Q22497863,Q106612813	derived	мясакансэрвав	unknown	0	0	-	-	мясакансервавы→мясакансэрвавы мясакансервавы→мясакансэрвавы
мёнхенгладбах	loan	e,l	Wikidata Q101959	derived	мёнхэнглядбах	unknown	0	0	-	-	Мёнхенгладбах→Мёнхэнглядбах
мёрсер	loan	e	Wikidata Q188093	derived	мёрсэр	unknown	0	0	-	-	Мёрсер→Мёрсэр
міжпланетна	loan	e,l	Wikidata Q26529	derived	міжплянэтна	unknown	0	0	-	-	міжпланетная→міжплянэтная
мілад	loan	l	Wikidata Q622796	derived	міляд	unknown	0	0	-	-	Мілад→Міляд
мілнер	loan	e	Wikidata Q191136	derived	мілнэр	unknown	0	0	-	-	Мілнер→Мілнэр
мілоска	loan	l	Wikidata Q151952	derived	мілёска	unknown	0	0	-	-	Мілоская→Мілёская
мільтан	loan	l	Wikidata Q79759	derived	мілтан	unknown	0	0	-	-	Мільтан→Мілтан
мінейр	loan	e	Wikidata Q270995	derived	мінэйр	unknown	0	0	-	-	Мінейру→Мінэйру
незвал	loan	e	Wikidata Q471184	derived	нэзвал	unknown	0	0	-	-	Незвал→Нэзвал
